image_id,psnr,theta_psnr,ssim_percent,compression_ratio,roi_percentage,iou
2011_002812,14.814514019258633,7.143543356793608,16.2653848528862,1.500535202184312,1.3957977294921875,0.0
2007_008948,15.458317789764042,10.492167837695048,14.379124343395233,1.5006325527079554,0.1953125,0.0
2007_006761,13.35466453763541,12.932965438758771,18.152739107608795,1.5002546742744645,0.847625732421875,0.0
2008_007797,15.041243953854943,,15.284071862697601,1.5009877028608074,0.0,1.0
2010_003781,14.828858403061298,6.151831032430727,12.285411357879639,1.5003634379513164,1.9367218017578125,0.0
2007_000549,15.27577612256816,4.95882593837247,11.613602191209793,1.500595328957411,0.5771636962890625,0.0
2010_002701,15.105185351852228,9.79081991703479,8.852044492959976,1.5006783690900314,0.0118255615234375,0.0
2010_005891,15.77028518101067,11.609211210488263,18.083560466766357,1.5005695597503477,6.098175048828125,0.0
2008_008127,12.140915871502928,4.617575489947214,11.53823435306549,1.5006096455659972,6.9644927978515625,0.0
2010_003293,14.939698928657181,5.189058396861721,17.18176007270813,1.5005523807706618,0.002288818359375,0.0
2011_001489,14.681506193352531,,8.4702767431736,1.5019939189292426,0.0,1.0
2008_000120,14.731991254253964,5.129482557283696,15.345726907253265,1.5005810126219983,0.8514404296875,0.024660763800517058
2008_006554,17.986220468880184,16.420452704197036,18.783152103424072,1.500732779677577,0.5321502685546875,0.0
2009_002153,16.0408943118341,,20.808880031108856,1.5002518122853872,0.0,1.0
2008_004069,14.922279531212927,9.686831654878377,13.185809552669525,1.5006783690900314,7.0873260498046875,0.0
2007_004468,14.983067442397065,4.907468776960276,14.55177515745163,1.5005924656684748,0.2620697021484375,0.0
2009_001333,14.91962535435113,6.867281936698167,21.27155214548111,1.500240364438272,0.006103515625,0.0
2007_008802,13.252917397746183,8.252671282245188,16.162733733654022,1.500300467584794,9.98687744140625,0.0
2011_000713,14.019506940909341,6.2920821125582025,18.39788109064102,1.5006726418892746,8.855056762695312,0.0
2010_001773,11.74173585716555,7.645446046226191,16.82136505842209,1.5002632603072132,17.71087646484375,0.0
2008_002411,15.541792645959212,13.927975210014356,12.559589743614197,1.5006554605492892,0.3215789794921875,0.0
2010_003114,14.816960236811278,7.3349010405470985,10.935384780168533,1.5014318770189465,1.1310577392578125,0.0
2007_004810,17.291159240836684,2.2956492465943645,19.122295081615448,1.50039206259265,0.0637054443359375,0.0
